# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2538       6.250800247116e+01       3.176102793974e+00       0.000000000000e+00      -2.971200948515e+00       8.134352143968e-10       1.937037361687e-07      -2.045467395594e-08 
 2539       6.235632589903e+01       3.179508478659e+00       0.000000000000e+00      -3.013063707766e+00       8.124426072165e-10       1.944448824535e-07      -2.057583947329e-08 
 2540       6.220812930819e+01       3.182631880028e+00       0.000000000000e+00      -3.055096126685e+00       8.114512179965e-10       1.951784411619e-07      -2.069852760705e-08 
 2541       6.206338609104e+01       3.185472624834e+00       0.000000000000e+00      -3.097278553988e+00       8.104610460794e-10       1.959041754954e-07      -2.082222755977e-08 
 2542       6.192206953573e+01       3.188030340241e+00       0.000000000000e+00      -3.139591275815e+00       8.094720907356e-10       1.966218476314e-07      -2.094642610584e-08 
 2543       6.178415282605e+01       3.190304653823e+00       0.000000000000e+00      -3.182014515663e+00       8.084843511626e-10       1.973312187203e-07      -2.107060758675e-08 
 2544       6.164960904131e+01       3.192295193569e+00       0.000000000000e+00      -3.224528434327e+00       8.074978264851e-10       1.980320488842e-07      -2.119425390627e-08 
 2545       6.151841115627e+01       3.194001587877e+00       0.000000000000e+00      -3.267113129840e+00       8.065125157545e-10       1.987240972144e-07      -2.131684452565e-08 
 2546       6.139053204096e+01       3.195423465563e+00       0.000000000000e+00      -3.309748637404e+00       8.055284179485e-10       1.994071217701e-07      -2.143785645885e-08 
 2547       6.126594446066e+01       3.196560455854e+00       0.000000000000e+00      -3.352414929338e+00       8.045455319708e-10       2.000808795757e-07      -2.155676426773e-08 
 2548       6.114462107572e+01       3.197412188395e+00       0.000000000000e+00      -3.395091915009e+00       8.035638566512e-10       2.007451266196e-07      -2.167304005723e-08 
 2549       6.102653444146e+01       3.197978293247e+00       0.000000000000e+00      -3.437759440774e+00       8.025833907447e-10       2.013996178515e-07      -2.178615347057e-08 
 2550       6.091165700809e+01       3.198258400888e+00       0.000000000000e+00      -3.480397289914e+00       8.016041329314e-10       2.020441071811e-07      -2.189557168443e-08 
 2551       6.079996112059e+01       3.198252142217e+00       0.000000000000e+00      -3.522985182580e+00       8.006260818165e-10       2.026783474756e-07      -2.200075940415e-08 
 2552       6.069141901859e+01       3.197959148550e+00       0.000000000000e+00      -3.565502775722e+00       7.996492359296e-10       2.033020905581e-07      -2.210117885890e-08 
 2553       6.058600283626e+01       3.197379051623e+00       0.000000000000e+00      -3.607929663035e+00       7.986735937244e-10       2.039150872054e-07      -2.219628979684e-08 
 2554       6.048368460222e+01       3.196511483595e+00       0.000000000000e+00      -3.650245374892e+00       7.976991535786e-10       2.045170871462e-07      -2.228554948033e-08 
 2555       6.038443623940e+01       3.195356077046e+00       0.000000000000e+00      -3.692429378286e+00       7.967259137936e-10       2.051078390590e-07      -2.236841268106e-08 
 2556       6.028822956496e+01       3.193912464981e+00       0.000000000000e+00      -3.734461076764e+00       7.957538725938e-10       2.056870905703e-07      -2.244433167523e-08 
 2557       6.019503629017e+01       3.192180280826e+00       0.000000000000e+00      -3.776319810370e+00       7.947830281267e-10       2.062545882523e-07      -2.251275623871e-08 
 2558       6.010482802028e+01       3.190159158435e+00       0.000000000000e+00      -3.817984855581e+00       7.938133784626e-10       2.068100776215e-07      -2.257313364221e-08 
 2559       6.001757625447e+01       3.187848732086e+00       0.000000000000e+00      -3.859435425244e+00       7.928449215938e-10       2.073533031361e-07      -2.262490864641e-08 
 2560       5.993325238565e+01       3.185248636484e+00       0.000000000000e+00      -3.900650668517e+00       7.918776554348e-10       2.078840081943e-07      -2.266752349712e-08 
 2561       5.985182770043e+01       3.182358506762e+00       0.000000000000e+00      -3.941609670804e+00       7.909115778217e-10       2.084019351323e-07      -2.270041792041e-08 
 2562       5.977327337899e+01       3.179177978483e+00       0.000000000000e+00      -3.982291453697e+00       7.899466865121e-10       2.089068252224e-07      -2.272302911780e-08 
 2563       5.969756049493e+01       3.175706687638e+00       0.000000000000e+00      -4.022674974912e+00       7.889829791844e-10       2.093984186711e-07      -2.273479176135e-08 
 2564       5.962466001522e+01       3.171944270648e+00       0.000000000000e+00      -4.062739128226e+00       7.880204534380e-10       2.098764546166e-07      -2.273513798879e-08 
 2565       5.955454280005e+01       3.167890364367e+00       0.000000000000e+00      -4.102462743419e+00       7.870591067924e-10       2.103406711274e-07      -2.272349739870e-08 
 2566       5.948717960273e+01       3.163544606081e+00       0.000000000000e+00      -4.141824586210e+00       7.860989366875e-10       2.107908052002e-07      -2.269929704559e-08 
 2567       5.942254106960e+01       3.158906633509e+00       0.000000000000e+00      -4.180803358193e+00       7.851399404828e-10       2.112265927576e-07      -2.266196143505e-08 
 2568       5.936059773990e+01       3.153976084804e+00       0.000000000000e+00      -4.219377696780e+00       7.841821154572e-10       2.116477686464e-07      -2.261091251884e-08 
 2569       5.930132004564e+01       3.148752598555e+00       0.000000000000e+00      -4.257526175136e+00       7.832254588087e-10       2.120540666355e-07      -2.254556969004e-08 
 2570       5.924467831155e+01       3.143235813786e+00       0.000000000000e+00      -4.295227302119e+00       7.822699676542e-10       2.124452194140e-07      -2.246534977815e-08 
 2571       5.919064275493e+01       3.137425369958e+00       0.000000000000e+00      -4.332459522216e+00       7.813156390290e-10       2.128209585891e-07      -2.236966704418e-08 
 2572       5.913917965536e+01       3.131321560153e+00       0.000000000000e+00      -4.369203232647e+00       7.803624703663e-10       2.131810578595e-07      -2.225814606286e-08 
 2573       5.909023984038e+01       3.124927294687e+00       0.000000000000e+00      -4.405446847339e+00       7.794104609424e-10       2.135254629424e-07      -2.213126236587e-08 
 2574       5.904377013402e+01       3.118246148673e+00       0.000000000000e+00      -4.441180767350e+00       7.784596104470e-10       2.138541627519e-07      -2.198970725797e-08 
 2575       5.899971718090e+01       3.111281709877e+00       0.000000000000e+00      -4.476395366822e+00       7.775099185050e-10       2.141671463242e-07      -2.183417543272e-08 
 2576       5.895802744601e+01       3.104037578721e+00       0.000000000000e+00      -4.511080992947e+00       7.765613846765e-10       2.144644028183e-07      -2.166536497920e-08 
 2577       5.891864721456e+01       3.096517368301e+00       0.000000000000e+00      -4.545227965950e+00       7.756140084558e-10       2.147459215162e-07      -2.148397738867e-08 
 2578       5.888152259176e+01       3.088724704399e+00       0.000000000000e+00      -4.578826579060e+00       7.746677892718e-10       2.150116918233e-07      -2.129071756130e-08 
 2579       5.884659950268e+01       3.080663225496e+00       0.000000000000e+00      -4.611867098484e+00       7.737227264872e-10       2.152617032686e-07      -2.108629381284e-08 
 2580       5.881382369205e+01       3.072336582783e+00       0.000000000000e+00      -4.644339763385e+00       7.727788193988e-10       2.154959455053e-07      -2.087141788135e-08 
 2581       5.878314072409e+01       3.063748440174e+00       0.000000000000e+00      -4.676234785855e+00       7.718360672366e-10       2.157144083110e-07      -2.064680493393e-08 
 2582       5.875449598234e+01       3.054902474323e+00       0.000000000000e+00      -4.707542350887e+00       7.708944691640e-10       2.159170815881e-07      -2.041317357340e-08 
 2583       5.872783466945e+01       3.045802374629e+00       0.000000000000e+00      -4.738252616357e+00       7.699540242772e-10       2.161039553639e-07      -2.017124584504e-08 
 2584       5.870310180704e+01       3.036451843258e+00       0.000000000000e+00      -4.768355712991e+00       7.690147316052e-10       2.162750197916e-07      -1.992174724335e-08 
 2585       5.868024223548e+01       3.026854595146e+00       0.000000000000e+00      -4.797841744347e+00       7.680765901092e-10       2.164302651498e-07      -1.966540671872e-08 
 2586       5.865920061376e+01       3.017014358022e+00       0.000000000000e+00      -4.826700786781e+00       7.671395986827e-10       2.165696818438e-07      -1.940295668424e-08 
 2587       5.863992141926e+01       3.006934872410e+00       0.000000000000e+00      -4.854922889433e+00       7.662037561509e-10       2.166932604049e-07      -1.913513302242e-08 
 2588       5.862234894761e+01       2.996619891653e+00       0.000000000000e+00      -4.882498074192e+00       7.652690612705e-10       2.168009914916e-07      -1.886267509191e-08 
 2589       5.860642731250e+01       2.986073181915e+00       0.000000000000e+00      -4.909416335675e+00       7.643355127297e-10       2.168928658898e-07      -1.858632573429e-08 
 2590       5.859210044547e+01       2.975298522201e+00       0.000000000000e+00      -4.935667641204e+00       7.634031091473e-10       2.169688745126e-07      -1.830683128084e-08 
 2591       5.857931209580e+01       2.964299704369e+00       0.000000000000e+00      -4.961241930777e+00       7.624718490732e-10       2.170290084015e-07      -1.802494155926e-08 
 2592       5.856800583026e+01       2.953080533139e+00       0.000000000000e+00      -4.986129117043e+00       7.615417309873e-10       2.170732587260e-07      -1.774140990050e-08 
 2593       5.855812503297e+01       2.941644826109e+00       0.000000000000e+00      -5.010319085279e+00       7.606127533000e-10       2.171016167845e-07      -1.745699314549e-08 
 2594       5.854961290522e+01       2.929996413767e+00       0.000000000000e+00      -5.033801693366e+00       7.596849143513e-10       2.171140740043e-07      -1.717245165194e-08 
 2595       5.854241246526e+01       2.918139139504e+00       0.000000000000e+00      -5.056566771759e+00       7.587582124109e-10       2.171106219421e-07      -1.688854930114e-08 
 2596       5.853646654818e+01       2.906076859626e+00       0.000000000000e+00      -5.078604123465e+00       7.578326456776e-10       2.170912522845e-07      -1.660605350473e-08 
 2597       5.853171780565e+01       2.893813443367e+00       0.000000000000e+00      -5.099903524020e+00       7.569082122793e-10       2.170559568481e-07      -1.632573521150e-08 
 2598       5.852810870583e+01       2.881352772902e+00       0.000000000000e+00      -5.120454721457e+00       7.559849102727e-10       2.170047275799e-07      -1.604836891423e-08 
 2599       5.852558153313e+01       2.868698743361e+00       0.000000000000e+00      -5.140247436289e+00       7.550627376428e-10       2.169375565578e-07      -1.577473265643e-08 
 2600       5.852407838804e+01       2.855855262838e+00       0.000000000000e+00      -5.159271361478e+00       7.541416923027e-10       2.168544359910e-07      -1.550560803923e-08 
 2601       5.852354118697e+01       2.842826252408e+00       0.000000000000e+00      -5.177516162413e+00       7.532217720933e-10       2.167553582200e-07      -1.524178022813e-08 
 2602       5.852391166207e+01       2.829615646139e+00       0.000000000000e+00      -5.194971476882e+00       7.523029747834e-10       2.166403157174e-07      -1.498403795988e-08 
 2603       5.852513136101e+01       2.816227391102e+00       0.000000000000e+00      -5.211626915050e+00       7.513852980685e-10       2.165093010880e-07      -1.473317354928e-08 
 2604       5.852714164688e+01       2.802665447385e+00       0.000000000000e+00      -5.227472059432e+00       7.504687395716e-10       2.163623070691e-07      -1.448998289599e-08 
 2605       5.852988369792e+01       2.788933788109e+00       0.000000000000e+00      -5.242496464867e+00       7.495532968420e-10       2.161993265313e-07      -1.425526549145e-08 
 2606       5.853329850741e+01       2.775036399436e+00       0.000000000000e+00      -5.256689658495e+00       7.486389673557e-10       2.160203524782e-07      -1.402982442563e-08 
 2607       5.853732688347e+01       2.760977280585e+00       0.000000000000e+00      -5.270041139731e+00       7.477257485146e-10       2.158253780473e-07      -1.381446639395e-08 
 2608       5.854190944885e+01       2.746760443842e+00       0.000000000000e+00      -5.282540380240e+00       7.468136376465e-10       2.156143965101e-07      -1.361000170411e-08 
 2609       5.854698664082e+01       2.732389914577e+00       0.000000000000e+00      -5.294176823910e+00       7.459026320046e-10       2.153874012725e-07      -1.341724428292e-08 
 2610       5.855249871091e+01       2.717869731252e+00       0.000000000000e+00      -5.304939886829e+00       7.449927287676e-10       2.151443858753e-07      -1.323701168323e-08 
 2611       5.855838790521e+01       2.703204080765e+00       0.000000000000e+00      -5.314821300295e+00       7.440839255013e-10       2.148853860435e-07      -1.306989529609e-08 
 2612       5.856460501871e+01       2.688397705277e+00       0.000000000000e+00      -5.323822154248e+00       7.431762215520e-10       2.146106062216e-07      -1.291556886100e-08 
 2613       5.857110287733e+01       2.673455497691e+00       0.000000000000e+00      -5.331945893289e+00       7.422696166685e-10       2.143202941032e-07      -1.277347415417e-08 
 2614       5.857783416073e+01       2.658382366549e+00       0.000000000000e+00      -5.339195977251e+00       7.413641105406e-10       2.140146986809e-07      -1.264305025041e-08 
 2615       5.858475140213e+01       2.643183236040e+00       0.000000000000e+00      -5.345575881212e+00       7.404597027990e-10       2.136940702492e-07      -1.252373351785e-08 
 2616       5.859180698821e+01       2.627863046024e+00       0.000000000000e+00      -5.351089095512e+00       7.395563930151e-10       2.133586604068e-07      -1.241495761266e-08 
 2617       5.859895315894e+01       2.612426752040e+00       0.000000000000e+00      -5.355739125770e+00       7.386541807007e-10       2.130087220592e-07      -1.231615347384e-08 
 2618       5.860614200745e+01       2.596879325327e+00       0.000000000000e+00      -5.359529492900e+00       7.377530653076e-10       2.126445094215e-07      -1.222674931790e-08 
 2619       5.861332547990e+01       2.581225752832e+00       0.000000000000e+00      -5.362463733125e+00       7.368530462279e-10       2.122662780207e-07      -1.214617063361e-08 
 2620       5.862045537532e+01       2.565471037233e+00       0.000000000000e+00      -5.364545397996e+00       7.359541227928e-10       2.118742846985e-07      -1.207384017672e-08 
 2621       5.862748334547e+01       2.549620196950e+00       0.000000000000e+00      -5.365778054406e+00       7.350562942734e-10       2.114687876140e-07      -1.200917796469e-08 
 2622       5.863436089472e+01       2.533678266158e+00       0.000000000000e+00      -5.366165284607e+00       7.341595598796e-10       2.110500462459e-07      -1.195160127138e-08 
 2623       5.864103937990e+01       2.517650294808e+00       0.000000000000e+00      -5.365710686225e+00       7.332639187604e-10       2.106183213956e-07      -1.190052462177e-08 
 2624       5.864747001015e+01       2.501541348637e+00       0.000000000000e+00      -5.364417872277e+00       7.323693700034e-10       2.101738751894e-07      -1.185535978670e-08 
 2625       5.865360384679e+01       2.485356509185e+00       0.000000000000e+00      -5.362290471189e+00       7.314759126346e-10       2.097169710813e-07      -1.181551577751e-08 
 2626       5.865939180317e+01       2.469100873812e+00       0.000000000000e+00      -5.359332126806e+00       7.305835456182e-10       2.092478738556e-07      -1.178039884080e-08 
 2627       5.866478464455e+01       2.452779555710e+00       0.000000000000e+00      -5.355546498417e+00       7.296922678563e-10       2.087668496294e-07      -1.174941245309e-08 
 2628       5.866973298792e+01       2.436397683919e+00       0.000000000000e+00      -5.350937260760e+00       7.288020781886e-10       2.082741658555e-07      -1.172195731552e-08 
 2629       5.867418730191e+01       2.419960403345e+00       0.000000000000e+00      -5.345508104051e+00       7.279129753922e-10       2.077700913246e-07      -1.169743134852e-08 
 2630       5.867809790661e+01       2.403472874769e+00       0.000000000000e+00      -5.339262733987e+00       7.270249581815e-10       2.072548961682e-07      -1.167522968654e-08 
 2631       5.868141497345e+01       2.386940274871e+00       0.000000000000e+00      -5.332204871773e+00       7.261380252075e-10       2.067288518611e-07      -1.165474467268e-08 
 2632       5.868408852503e+01       2.370367796235e+00       0.000000000000e+00      -5.324338254130e+00       7.252521750581e-10       2.061922312242e-07      -1.163536585337e-08 
 2633       5.868606843505e+01       2.353760647372e+00       0.000000000000e+00      -5.315666633316e+00       7.243674062575e-10       2.056453084269e-07      -1.161647997307e-08 
 2634       5.868730442807e+01       2.337124052734e+00       0.000000000000e+00      -5.306193777141e+00       7.234837172660e-10       2.050883589899e-07      -1.159747096892e-08 
 2635       5.868774607945e+01       2.320463252723e+00       0.000000000000e+00      -5.295923468981e+00       7.226011064798e-10       2.045216597875e-07      -1.157771996539e-08 
 2636       5.868734281519e+01       2.303783503716e+00       0.000000000000e+00      -5.284859507797e+00       7.217195722309e-10       2.039454890507e-07      -1.155660526894e-08 
 2637       5.868604391174e+01       2.287090078070e+00       0.000000000000e+00      -5.273005708150e+00       7.208391127863e-10       2.033601263695e-07      -1.153350236272e-08 
 2638       5.868379849594e+01       2.270388264145e+00       0.000000000000e+00      -5.260365900213e+00       7.199597263484e-10       2.027658526958e-07      -1.150778390114e-08 
 2639       5.868055554482e+01       2.253683366316e+00       0.000000000000e+00      -5.246943929797e+00       7.190814110544e-10       2.021629503456e-07      -1.147881970459e-08 
 2640       5.867626388549e+01       2.236980704988e+00       0.000000000000e+00      -5.232743658355e+00       7.182041649760e-10       2.015517030021e-07      -1.144597675404e-08 
 2641       5.867087219496e+01       2.220285616610e+00       0.000000000000e+00      -5.217768963007e+00       7.173279861194e-10       2.009323957181e-07      -1.140861918569e-08 
 2642       5.866432900007e+01       2.203603453694e+00       0.000000000000e+00      -5.202023736554e+00       7.164528724247e-10       2.003053149186e-07      -1.136610828561e-08 
 2643       5.865658267728e+01       2.186939584826e+00       0.000000000000e+00      -5.185511887489e+00       7.155788217660e-10       1.996707484037e-07      -1.131780248436e-08 
 2644       5.864758145255e+01       2.170299394683e+00       0.000000000000e+00      -5.168237340021e+00       7.147058319508e-10       1.990289853509e-07      -1.126305735161e-08 
 2645       5.863727340123e+01       2.153688284050e+00       0.000000000000e+00      -5.150204034086e+00       7.138339007200e-10       1.983803163179e-07      -1.120122559079e-08 
 2646       5.862560644788e+01       2.137111669831e+00       0.000000000000e+00      -5.131415925364e+00       7.129630257476e-10       1.977250332455e-07      -1.113165703367e-08 
 2647       5.861252836614e+01       2.120574985067e+00       0.000000000000e+00      -5.111876985294e+00       7.120932046403e-10       1.970634294597e-07      -1.105369863500e-08 
 2648       5.859798677861e+01       2.104083678952e+00       0.000000000000e+00      -5.091591201094e+00       7.112244349372e-10       1.963957996751e-07      -1.096669446713e-08 
 2649       5.858192915669e+01       2.087643216844e+00       0.000000000000e+00      -5.070562575773e+00       7.103567141100e-10       1.957224399966e-07      -1.086998571458e-08 
 2650       5.856430879421e+01       2.071258727239e+00       0.000000000000e+00      -5.048796504338e+00       7.094900399762e-10       1.950436373400e-07      -1.076307699737e-08 
 2651       5.854510276472e+01       2.054933940516e+00       0.000000000000e+00      -5.026303910694e+00       7.086244119465e-10       1.943596375893e-07      -1.064613685850e-08 
 2652       5.852429406315e+01       2.038672244357e+00       0.000000000000e+00      -5.003097133633e+00       7.077598297909e-10       1.936706771803e-07      -1.051950141281e-08 
 2653       5.850186564102e+01       2.022477036265e+00       0.000000000000e+00      -4.979188552767e+00       7.068962932257e-10       1.929769936621e-07      -1.038350839762e-08 
 2654       5.847780040642e+01       2.006351723580e+00       0.000000000000e+00      -4.954590588564e+00       7.060338019133e-10       1.922788256990e-07      -1.023849717585e-08 
 2655       5.845208122393e+01       1.990299723481e+00       0.000000000000e+00      -4.929315702387e+00       7.051723554620e-10       1.915764130726e-07      -1.008480873916e-08 
 2656       5.842469091461e+01       1.974324463001e+00       0.000000000000e+00      -4.903376396535e+00       7.043119534255e-10       1.908699966839e-07      -9.922785711056e-09 
 2657       5.839561225596e+01       1.958429379032e+00       0.000000000000e+00      -4.876785214283e+00       7.034525953030e-10       1.901598185558e-07      -9.752772350036e-09 
 2658       5.836482798186e+01       1.942617918336e+00       0.000000000000e+00      -4.849554739919e+00       7.025942805389e-10       1.894461218347e-07      -9.575114552707e-09 
 2659       5.833232078258e+01       1.926893537553e+00       0.000000000000e+00      -4.821697598786e+00       7.017370085227e-10       1.887291507928e-07      -9.390159856925e-09 
 2660       5.829807330468e+01       1.911259703212e+00       0.000000000000e+00      -4.793226457322e+00       7.008807785882e-10       1.880091508306e-07      -9.198257444932e-09 
 2661       5.826206815100e+01       1.895719891739e+00       0.000000000000e+00      -4.764154023096e+00       7.000255900142e-10       1.872863684784e-07      -8.999758146491e-09 
 2662       5.822428788066e+01       1.880277589466e+00       0.000000000000e+00      -4.734493044853e+00       6.991714420234e-10       1.865610513991e-07      -8.795014442028e-09 
 2663       5.818471500894e+01       1.864936292638e+00       0.000000000000e+00      -4.704256312548e+00       6.983183337827e-10       1.858334483897e-07      -8.584380465777e-09 
 2664       5.814333200731e+01       1.849699507428e+00       0.000000000000e+00      -4.673456657388e+00       6.974662644029e-10       1.851038093840e-07      -8.368212008921e-09 
 2665       5.810012130336e+01       1.834570749940e+00       0.000000000000e+00      -4.642106951875e+00       6.966152329383e-10       1.843723854542e-07      -8.146866522744e-09 
 2666       5.805506528077e+01       1.819553546221e+00       0.000000000000e+00      -4.610220109838e+00       6.957652383866e-10       1.836394288136e-07      -7.920703121777e-09 
 2667       5.800814627927e+01       1.804651432270e+00       0.000000000000e+00      -4.577809086479e+00       6.949162796885e-10       1.829051928184e-07      -7.690082586954e-09 
 2668       5.795934659461e+01       1.789867954048e+00       0.000000000000e+00      -4.544886878411e+00       6.940683557280e-10       1.821699319696e-07      -7.455367368766e-09 
 2669       5.790864847849e+01       1.775206667483e+00       0.000000000000e+00      -4.511466523696e+00       6.932214653315e-10       1.814339019160e-07      -7.216921590417e-09 
 2670       5.785603413857e+01       1.760671138485e+00       0.000000000000e+00      -4.477561101885e+00       6.923756072679e-10       1.806973594554e-07      -6.975111050985e-09 
 2671       5.780148573839e+01       1.746264942950e+00       0.000000000000e+00      -4.443183734060e+00       6.915307802485e-10       1.799605625372e-07      -6.730303228584e-09 
 2672       5.774498539736e+01       1.731991666773e+00       0.000000000000e+00      -4.408347582869e+00       6.906869829263e-10       1.792237702647e-07      -6.482867283525e-09 
 2673       5.768651519071e+01       1.717854905854e+00       0.000000000000e+00      -4.373065852572e+00       6.898442138965e-10       1.784872428968e-07      -6.233174061488e-09 
 2674       5.762605714943e+01       1.703858266109e+00       0.000000000000e+00      -4.337351789072e+00       6.890024716955e-10       1.777512418506e-07      -5.981596096689e-09 
 2675       5.756359326027e+01       1.690005363480e+00       0.000000000000e+00      -4.301218679964e+00       6.881617548013e-10       1.770160297034e-07      -5.728507615049e-09 
 2676       5.749910546569e+01       1.676299823940e+00       0.000000000000e+00      -4.264679854567e+00       6.873220616328e-10       1.762818701945e-07      -5.474284537373e-09 
 2677       5.743257566380e+01       1.662745283508e+00       0.000000000000e+00      -4.227748683969e+00       6.864833905498e-10       1.755490282281e-07      -5.219304482519e-09 
 2678       5.736398570834e+01       1.649345388253e+00       0.000000000000e+00      -4.190438581060e+00       6.856457398528e-10       1.748177698748e-07      -4.963946770584e-09 
 2679       5.729331740865e+01       1.636103794304e+00       0.000000000000e+00      -4.152763000581e+00       6.848091077828e-10       1.740883623740e-07      -4.708592426083e-09 
 2680       5.722055252961e+01       1.623024167864e+00       0.000000000000e+00      -4.114735439155e+00       6.839734925207e-10       1.733610741362e-07      -4.453624181128e-09 
 2681       5.714567279161e+01       1.610110185212e+00       0.000000000000e+00      -4.076369435329e+00       6.831388921876e-10       1.726361747449e-07      -4.199426478618e-09 
 2682       5.706865987051e+01       1.597365532717e+00       0.000000000000e+00      -4.037678569618e+00       6.823053048442e-10       1.719139349589e-07      -3.946385475428e-09 
 2683       5.698949539763e+01       1.584793906845e+00       0.000000000000e+00      -3.998676464537e+00       6.814727284908e-10       1.711946267146e-07      -3.694889045595e-09 
 2684       5.690816095964e+01       1.572399014170e+00       0.000000000000e+00      -3.959376784648e+00       6.806411610666e-10       1.704785231280e-07      -3.445326783516e-09 
 2685       5.682463809862e+01       1.560184571379e+00       0.000000000000e+00      -3.919793236593e+00       6.798106004502e-10       1.697658984967e-07      -3.198090007140e-09 
 2686       5.673890831193e+01       1.548154305287e+00       0.000000000000e+00      -3.879939569140e+00       6.789810444589e-10       1.690570283026e-07      -2.953571761165e-09 
 2687       5.665095305223e+01       1.536311952842e+00       0.000000000000e+00      -3.839829573216e+00       6.781524908483e-10       1.683521892136e-07      -2.712166820241e-09 
 2688       5.656075372741e+01       1.524661261134e+00       0.000000000000e+00      -3.799477081952e+00       6.773249373127e-10       1.676516590858e-07      -2.474271692171e-09 
 2689       5.646829761625e+01       1.513205424342e+00       0.000000000000e+00      -3.758895840657e+00       6.764983818047e-10       1.669556900298e-07      -2.240215419064e-09 
 2690       5.637359565052e+01       1.501945391195e+00       0.000000000000e+00      -3.718099115900e+00       6.756728235008e-10       1.662644273632e-07      -2.010051356632e-09 
 2691       5.627666472967e+01       1.490881548311e+00       0.000000000000e+00      -3.677100084379e+00       6.748482618462e-10       1.655779900003e-07      -1.783763700920e-09 
 2692       5.617752181394e+01       1.480014282421e+00       0.000000000000e+00      -3.635911962827e+00       6.740246962351e-10       1.648964973293e-07      -1.561336535849e-09 
 2693       5.607618392446e+01       1.469343980374e+00       0.000000000000e+00      -3.594548008049e+00       6.732021260101e-10       1.642200692129e-07      -1.342753832990e-09 
 2694       5.597266814331e+01       1.458871029134e+00       0.000000000000e+00      -3.553021516962e+00       6.723805504623e-10       1.635488259894e-07      -1.127999451319e-09 
 2695       5.586699161358e+01       1.448595815778e+00       0.000000000000e+00      -3.511345826629e+00       6.715599688312e-10       1.628828884735e-07      -9.170571369895e-10 
 2696       5.575917153939e+01       1.438518727499e+00       0.000000000000e+00      -3.469534314301e+00       6.707403803043e-10       1.622223779568e-07      -7.099105230918e-10 
 2697       5.564922518601e+01       1.428640151605e+00       0.000000000000e+00      -3.427600397447e+00       6.699217840168e-10       1.615674162093e-07      -5.065431294203e-10 
 2698       5.553716987989e+01       1.418960475517e+00       0.000000000000e+00      -3.385557533800e+00       6.691041790516e-10       1.609181254796e-07      -3.069383622361e-10 
 2699       5.542302300871e+01       1.409480086771e+00       0.000000000000e+00      -3.343419221388e+00       6.682875644391e-10       1.602746284960e-07      -1.110795140318e-10 
 2700       5.530680202144e+01       1.400199373016e+00       0.000000000000e+00      -3.301198998575e+00       6.674719391569e-10       1.596370484676e-07       8.105023670555e-11 
 2701       5.518852442845e+01       1.391118722016e+00       0.000000000000e+00      -3.258910444096e+00       6.666573021294e-10       1.590055090846e-07       2.694678257303e-10 
 2702       5.506820780149e+01       1.382238521646e+00       0.000000000000e+00      -3.216567177097e+00       6.658436522281e-10       1.583801345197e-07       4.541903032750e-10 
 2703       5.494586977380e+01       1.373559159897e+00       0.000000000000e+00      -3.174182857169e+00       6.650309882709e-10       1.577610494285e-07       6.352348342873e-10 
 2704       5.482152804017e+01       1.365081024871e+00       0.000000000000e+00      -3.131771184389e+00       6.642193090221e-10       1.571483789508e-07       8.126186986671e-10 
 2705       5.469520035697e+01       1.356804504783e+00       0.000000000000e+00      -3.089345899356e+00       6.634086131923e-10       1.565422487109e-07       9.863592915032e-10 
 2706       5.456690454226e+01       1.348729987961e+00       0.000000000000e+00      -3.046920783226e+00       6.625988994379e-10       1.559427848189e-07       1.156474123311e-09 
 2707       5.443665847579e+01       1.340857862844e+00       0.000000000000e+00      -3.004509657755e+00       6.617901663611e-10       1.553501138714e-07       1.322980820271e-09 
 2708       5.430448009909e+01       1.333188517986e+00       0.000000000000e+00      -2.962126385331e+00       6.609824125098e-10       1.547643629524e-07       1.485897124464e-09 
 2709       5.417038741554e+01       1.325722342049e+00       0.000000000000e+00      -2.919784869013e+00       6.601756363770e-10       1.541856596340e-07       1.645240894111e-09 
 2710       5.403439849040e+01       1.318459723809e+00       0.000000000000e+00      -2.877499052570e+00       6.593698364009e-10       1.536141319774e-07       1.801030103813e-09 
 2711       5.389653145091e+01       1.311401052153e+00       0.000000000000e+00      -2.835282920516e+00       6.585650109648e-10       1.530499085336e-07       1.953282844784e-09 
 2712       5.375680448631e+01       1.304546716079e+00       0.000000000000e+00      -2.793150498151e+00       6.577611583965e-10       1.524931183446e-07       2.102017325094e-09 
 2713       5.361523584792e+01       1.297897104696e+00       0.000000000000e+00      -2.751115851595e+00       6.569582769683e-10       1.519438909438e-07       2.247251869909e-09 
 2714       5.347184384920e+01       1.291452607223e+00       0.000000000000e+00      -2.709193087824e+00       6.561563648967e-10       1.514023563571e-07       2.389004921722e-09 
 2715       5.332664686579e+01       1.285213612990e+00       0.000000000000e+00      -2.667396354715e+00       6.553554203427e-10       1.508686451039e-07       2.527295040602e-09 
 2716       5.317966333560e+01       1.279180511438e+00       0.000000000000e+00      -2.625739841074e+00       6.545554414105e-10       1.503428881974e-07       2.662140904426e-09 
 2717       5.303091175885e+01       1.273353692117e+00       0.000000000000e+00      -2.584237776680e+00       6.537564261485e-10       1.498252171463e-07       2.793561309120e-09 
