# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2168       1.594391872388e+02       5.553426255371e+00       4.164252760605e-02      -2.842096545394e+00       1.280993027676e-09       2.731026120716e-07       3.526095729545e-08 
 2169       1.587890441178e+02       5.568610620287e+00       4.158831933181e-02      -2.836716375180e+00       1.279408082930e-09       2.706129388842e-07       3.551607445493e-08 
 2170       1.581418699931e+02       5.583754276499e+00       4.153413238899e-02      -2.833013278164e+00       1.277825188465e-09       2.681301393361e-07       3.577278234783e-08 
 2171       1.574977771401e+02       5.598846231689e+00       4.147996907284e-02      -2.830975725094e+00       1.276244339283e-09       2.656545366252e-07       3.603128286091e-08 
 2172       1.568568782183e+02       5.613875453455e+00       4.142583168620e-02      -2.830592131351e+00       1.274665530176e-09       2.631864555679e-07       3.629177897815e-08 
 2173       1.562192862716e+02       5.628830869271e+00       4.137172253945e-02      -2.831850856884e+00       1.273088755723e-09       2.607262226034e-07       3.655447478334e-08 
 2174       1.555851147287e+02       5.643701366434e+00       4.131764395055e-02      -2.834740206135e+00       1.271514010288e-09       2.582741657967e-07       3.681957546256e-08 
 2175       1.549544774039e+02       5.658475792020e+00       4.126359824506e-02      -2.839248427977e+00       1.269941288019e-09       2.558306148422e-07       3.708728730672e-08 
 2176       1.543274884972e+02       5.673142952841e+00       4.120958775613e-02      -2.845363715640e+00       1.268370582849e-09       2.533959010675e-07       3.735781771403e-08 
 2177       1.537042625947e+02       5.687691615395e+00       4.115561482449e-02      -2.853074206646e+00       1.266801888493e-09       2.509703574369e-07       3.763137519261e-08 
 2178       1.530849146693e+02       5.702110505824e+00       4.110168179851e-02      -2.862367982738e+00       1.265235198445e-09       2.485543185550e-07       3.790816936293e-08 
 2179       1.524695600809e+02       5.716388309864e+00       4.104779103415e-02      -2.873233069813e+00       1.263670505984e-09       2.461481206703e-07       3.818841096037e-08 
 2180       1.518583145769e+02       5.730513672801e+00       4.099394489501e-02      -2.885657437853e+00       1.262107804166e-09       2.437521016788e-07       3.847231183778e-08 
 2181       1.512512942926e+02       5.744475199427e+00       4.094014575232e-02      -2.899629000854e+00       1.260547085824e-09       2.413666011274e-07       3.876008496797e-08 
 2182       1.506486024622e+02       5.758262419059e+00       4.088639586333e-02      -2.915133299812e+00       1.258988345042e-09       2.389919118035e-07       3.905184252455e-08 
 2183       1.500502894526e+02       5.771868687779e+00       4.083269700550e-02      -2.932146534818e+00       1.257431581588e-09       2.366281339623e-07       3.934728899798e-08 
 2184       1.494563924622e+02       5.785288305575e+00       4.077905083989e-02      -2.950642486075e+00       1.255876796535e-09       2.342753196405e-07       3.964602499758e-08 
 2185       1.488669487863e+02       5.798515553018e+00       4.072545903253e-02      -2.970594826480e+00       1.254323990796e-09       2.319335209368e-07       3.994764888807e-08 
 2186       1.482819958170e+02       5.811544691244e+00       4.067192325443e-02      -2.991977121491e+00       1.252773165123e-09       2.296027900128e-07       4.025175678444e-08 
 2187       1.477015710437e+02       5.824369961927e+00       4.061844518163e-02      -3.014762829004e+00       1.251224320105e-09       2.272831790920e-07       4.055794254674e-08 
 2188       1.471257120527e+02       5.836985587261e+00       4.056502649514e-02      -3.038925299224e+00       1.249677456166e-09       2.249747404605e-07       4.086579777494e-08 
 2189       1.465544565274e+02       5.849385769938e+00       4.051166888099e-02      -3.064437774538e+00       1.248132573570e-09       2.226775264666e-07       4.117491180369e-08 
 2190       1.459878422487e+02       5.861564693126e+00       4.045837403023e-02      -3.091273389390e+00       1.246589672412e-09       2.203915895208e-07       4.148487169718e-08 
 2191       1.454259070949e+02       5.873516520446e+00       4.040514363892e-02      -3.119405170152e+00       1.245048752624e-09       2.181169820958e-07       4.179526224391e-08 
 2192       1.448686890417e+02       5.885235395952e+00       4.035197940813e-02      -3.148806034997e+00       1.243509813971e-09       2.158537567263e-07       4.210566595149e-08 
 2193       1.443162261624e+02       5.896715444109e+00       4.029888304398e-02      -3.179448793771e+00       1.241972856050e-09       2.136019660092e-07       4.241566304145e-08 
 2194       1.437685566280e+02       5.907950769772e+00       4.024585625762e-02      -3.211306147871e+00       1.240437878289e-09       2.113616626033e-07       4.272483144401e-08 
 2195       1.432257187074e+02       5.918935458163e+00       4.019290076521e-02      -3.244350690110e+00       1.238904879949e-09       2.091328992294e-07       4.303274679288e-08 
 2196       1.426877507672e+02       5.929663574849e+00       4.014001828798e-02      -3.278554904597e+00       1.237373860119e-09       2.069157286702e-07       4.333898242004e-08 
 2197       1.421546912720e+02       5.940129165722e+00       4.008721055221e-02      -3.313891166607e+00       1.235844817719e-09       2.047102037702e-07       4.364310935049e-08 
 2198       1.416265787845e+02       5.950326256977e+00       4.003447928921e-02      -3.350331742452e+00       1.234317751495e-09       2.025163774357e-07       4.394469629705e-08 
 2199       1.411034519655e+02       5.960248855090e+00       3.998182623537e-02      -3.387848789359e+00       1.232792660024e-09       2.003343026349e-07       4.424330965510e-08 
 2200       1.405853495741e+02       5.969890946796e+00       3.992925313215e-02      -3.426414355337e+00       1.231269541706e-09       1.981640323975e-07       4.453851349738e-08 
 2201       1.400723104678e+02       5.979246499069e+00       3.987676172604e-02      -3.466000379054e+00       1.229748394769e-09       1.960056198149e-07       4.482986956869e-08 
 2202       1.395643736024e+02       5.988309459097e+00       3.982435376864e-02      -3.506578689711e+00       1.228229217266e-09       1.938591180401e-07       4.511693728068e-08 
 2203       1.390615780323e+02       5.997073754263e+00       3.977203101662e-02      -3.548121006909e+00       1.226712007072e-09       1.917245802876e-07       4.539927370658e-08 
 2204       1.385639629106e+02       6.005533292124e+00       3.971979523172e-02      -3.590598940529e+00       1.225196761888e-09       1.896020598334e-07       4.567643357596e-08 
 2205       1.380715674889e+02       6.013681960388e+00       3.966764818079e-02      -3.633983990600e+00       1.223683479236e-09       1.874916100149e-07       4.594796926943e-08 
 2206       1.375844311180e+02       6.021513626892e+00       3.961559163576e-02      -3.678247547174e+00       1.222172156459e-09       1.853932842310e-07       4.621343081343e-08 
 2207       1.371025932472e+02       6.029022139580e+00       3.956362737367e-02      -3.723360890198e+00       1.220662790721e-09       1.833071359416e-07       4.647236587488e-08 
 2208       1.366260934250e+02       6.036201326484e+00       3.951175717665e-02      -3.769295189390e+00       1.219155379006e-09       1.812332186683e-07       4.672431975598e-08 
 2209       1.361549712991e+02       6.043044995699e+00       3.945998283196e-02      -3.816021504106e+00       1.217649918117e-09       1.791715859936e-07       4.696883538888e-08 
 2210       1.356892666161e+02       6.049546935364e+00       3.940830613194e-02      -3.863510783218e+00       1.216146404675e-09       1.771222915612e-07       4.720545333039e-08 
 2211       1.352290192222e+02       6.055700913640e+00       3.935672887409e-02      -3.911733864987e+00       1.214644835117e-09       1.750853890760e-07       4.743371175673e-08 
 2212       1.347742690629e+02       6.061500678685e+00       3.930525286102e-02      -3.960661476932e+00       1.213145205698e-09       1.730609323038e-07       4.765314645819e-08 
 2213       1.343250561829e+02       6.066939958639e+00       3.925387990045e-02      -4.010264235707e+00       1.211647512488e-09       1.710489750715e-07       4.786329083384e-08 
 2214       1.338814207269e+02       6.072012461594e+00       3.920261180527e-02      -4.060512646969e+00       1.210151751370e-09       1.690495712670e-07       4.806367588624e-08 
 2215       1.334434029389e+02       6.076711875581e+00       3.915145039348e-02      -4.111377105259e+00       1.208657918042e-09       1.670627748389e-07       4.825383021612e-08 
 2216       1.330110431630e+02       6.081031868540e+00       3.910039748824e-02      -4.162827893867e+00       1.207166008015e-09       1.650886397967e-07       4.843328001705e-08 
 2217       1.325843818428e+02       6.084966088306e+00       3.904945491787e-02      -4.214835184707e+00       1.205676016610e-09       1.631272202107e-07       4.860154907014e-08 
 2218       1.321634595222e+02       6.088508162582e+00       3.899862451582e-02      -4.267369038195e+00       1.204187938961e-09       1.611785702120e-07       4.875815873872e-08 
 2219       1.317483168448e+02       6.091651698920e+00       3.894790812073e-02      -4.320399403114e+00       1.202701770012e-09       1.592427439922e-07       4.890262796296e-08 
 2220       1.313389945547e+02       6.094390284697e+00       3.889730757638e-02      -4.373896116494e+00       1.201217504514e-09       1.573197958035e-07       4.903447325461e-08 
 2221       1.309355210514e+02       6.096718670188e+00       3.884682450258e-02      -4.427829739421e+00       1.199735138123e-09       1.554097906758e-07       4.915334048694e-08 
 2222       1.305378749680e+02       6.098636326344e+00       3.879645960611e-02      -4.482174070766e+00       1.198254670700e-09       1.535128366830e-07       4.925940169996e-08 
 2223       1.301460223464e+02       6.100143910417e+00       3.874621336519e-02      -4.536903649774e+00       1.196776103049e-09       1.516290529952e-07       4.935296220618e-08 
 2224       1.297599290602e+02       6.101242085010e+00       3.869608625830e-02      -4.591992921519e+00       1.195299435828e-09       1.497585591916e-07       4.943432915525e-08 
 2225       1.293795608134e+02       6.101931518083e+00       3.864607876415e-02      -4.647416236800e+00       1.193824669549e-09       1.479014752611e-07       4.950381153819e-08 
 2226       1.290048831412e+02       6.102212882958e+00       3.859619136166e-02      -4.703147852034e+00       1.192351804573e-09       1.460579216030e-07       4.956172019167e-08 
 2227       1.286358614090e+02       6.102086858329e+00       3.854642452998e-02      -4.759161929145e+00       1.190880841114e-09       1.442280190278e-07       4.960836780230e-08 
 2228       1.282724608126e+02       6.101554128265e+00       3.849677874848e-02      -4.815432535465e+00       1.189411779234e-09       1.424118887577e-07       4.964406891092e-08 
 2229       1.279146463781e+02       6.100615382223e+00       3.844725449675e-02      -4.871933643619e+00       1.187944618848e-09       1.406096524278e-07       4.966913991689e-08 
 2230       1.275623829611e+02       6.099271315049e+00       3.839785225464e-02      -4.928639131424e+00       1.186479359716e-09       1.388214320863e-07       4.968389908234e-08 
 2231       1.272156352473e+02       6.097522626989e+00       3.834857250217e-02      -4.985522781780e+00       1.185016001449e-09       1.370473501956e-07       4.968866653654e-08 
 2232       1.268743677515e+02       6.095370023696e+00       3.829941571961e-02      -5.042558282563e+00       1.183554543502e-09       1.352875296330e-07       4.968376428013e-08 
 2233       1.265385448182e+02       6.092814216236e+00       3.825038238747e-02      -5.099719226519e+00       1.182094985179e-09       1.335420936910e-07       4.966951618948e-08 
 2234       1.262081306205e+02       6.089855921094e+00       3.820147298644e-02      -5.156979111159e+00       1.180637325629e-09       1.318111660788e-07       4.964624802095e-08 
 2235       1.258830891608e+02       6.086495860183e+00       3.815268799747e-02      -5.214311338647e+00       1.179181563846e-09       1.300948709223e-07       4.961428741526e-08 
 2236       1.255633842698e+02       6.082734760852e+00       3.810402790171e-02      -5.271689215701e+00       1.177727698668e-09       1.283933327652e-07       4.957396390172e-08 
 2237       1.252489796068e+02       6.078573355891e+00       3.805549318053e-02      -5.329085953478e+00       1.176275728775e-09       1.267066765696e-07       4.952560890266e-08 
 2238       1.249398386593e+02       6.074012383537e+00       3.800708431554e-02      -5.386474667473e+00       1.174825652693e-09       1.250350277171e-07       4.946955573764e-08 
 2239       1.246359247428e+02       6.069052587486e+00       3.795880178854e-02      -5.443828377412e+00       1.173377468786e-09       1.233785120089e-07       4.940613962788e-08 
 2240       1.243372010008e+02       6.063694716895e+00       3.791064608157e-02      -5.501120007140e+00       1.171931175263e-09       1.217372556671e-07       4.933569770051e-08 
 2241       1.240436304040e+02       6.057939526391e+00       3.786261767688e-02      -5.558322384522e+00       1.170486770171e-09       1.201113853350e-07       4.925856899296e-08 
 2242       1.237551757510e+02       6.051787776082e+00       3.781471705696e-02      -5.615408241330e+00       1.169044251396e-09       1.185010280781e-07       4.917509445728e-08 
 2243       1.234717996672e+02       6.045240231555e+00       3.776694470448e-02      -5.672350213139e+00       1.167603616664e-09       1.169063113850e-07       4.908561696446e-08 
 2244       1.231934646052e+02       6.038297663893e+00       3.771930110235e-02      -5.729120839222e+00       1.166164863540e-09       1.153273631677e-07       4.899048130883e-08 
 2245       1.229201328442e+02       6.030960849675e+00       3.767178673370e-02      -5.785692562437e+00       1.164727989424e-09       1.137643117626e-07       4.889003421236e-08 
 2246       1.226517664901e+02       6.023230570988e+00       3.762440208187e-02      -5.842037729129e+00       1.163292991554e-09       1.122172859311e-07       4.878462432906e-08 
 2247       1.223883274752e+02       6.015107615430e+00       3.757714763042e-02      -5.898128589015e+00       1.161859867004e-09       1.106864148607e-07       4.867460224928e-08 
 2248       1.221297775578e+02       6.006592776122e+00       3.753002386311e-02      -5.953937295083e+00       1.160428612681e-09       1.091718281652e-07       4.856032050414e-08 
 2249       1.218760783223e+02       5.997686851708e+00       3.748303126394e-02      -6.009435903483e+00       1.158999225329e-09       1.076736558859e-07       4.844213356985e-08 
 2250       1.216271911786e+02       5.988390646370e+00       3.743617031711e-02      -6.064596373420e+00       1.157571701523e-09       1.061920284921e-07       4.832039787210e-08 
 2251       1.213830773624e+02       5.978704969830e+00       3.738944150704e-02      -6.119390567049e+00       1.156146037671e-09       1.047270768818e-07       4.819547179043e-08 
 2252       1.211436979345e+02       5.968630637360e+00       3.734284531835e-02      -6.173790249365e+00       1.154722230015e-09       1.032789323827e-07       4.806771566261e-08 
 2253       1.209090137810e+02       5.958168469784e+00       3.729638223590e-02      -6.227767088101e+00       1.153300274625e-09       1.018477267526e-07       4.793749178902e-08 
 2254       1.206789856127e+02       5.947319293494e+00       3.725005274473e-02      -6.281292653616e+00       1.151880167403e-09       1.004335921806e-07       4.780516443703e-08 
 2255       1.204535739653e+02       5.936083940448e+00       3.720385733012e-02      -6.334338418792e+00       1.150461904079e-09       9.903666128720e-08       4.767109984541e-08 
 2256       1.202327391988e+02       5.924463248183e+00       3.715779647756e-02      -6.386875758927e+00       1.149045480214e-09       9.765706712573e-08       4.753566622871e-08 
 2257       1.200164414976e+02       5.912458059820e+00       3.711187067272e-02      -6.438875951627e+00       1.147630891196e-09       9.629494318263e-08       4.739923378165e-08 
 2258       1.198046408702e+02       5.900069224071e+00       3.706608040153e-02      -6.490310176699e+00       1.146218132238e-09       9.495042337837e-08       4.726217468355e-08 
 2259       1.195972971487e+02       5.887297595248e+00       3.702042615009e-02      -6.541149516046e+00       1.144807198382e-09       9.362364206817e-08       4.712486310270e-08 
 2260       1.193943645913e+02       5.874144778726e+00       3.697490818040e-02      -6.591367845091e+00       1.143398085279e-09       9.231471959899e-08       4.698756634270e-08 
 2261       1.191957756498e+02       5.860615372620e+00       3.692952585572e-02      -6.640950527744e+00       1.141990791559e-09       9.102371882559e-08       4.685011711638e-08 
 2262       1.190014570961e+02       5.846714740643e+00       3.688427831083e-02      -6.689885777550e+00       1.140585316489e-09       8.975068817358e-08       4.671223809751e-08 
 2263       1.188113354105e+02       5.832448267994e+00       3.683916467593e-02      -6.738161771229e+00       1.139181659197e-09       8.849567604465e-08       4.657365048694e-08 
 2264       1.186253367809e+02       5.817821361383e+00       3.679418407666e-02      -6.785766648638e+00       1.137779818661e-09       8.725873081627e-08       4.643407400936e-08 
 2265       1.184433871031e+02       5.802839449049e+00       3.674933563408e-02      -6.832688512734e+00       1.136379793720e-09       8.603990084142e-08       4.629322691005e-08 
 2266       1.182654119798e+02       5.787507980794e+00       3.670461846470e-02      -6.878915429532e+00       1.134981583064e-09       8.483923444832e-08       4.615082595159e-08 
 2267       1.180913367207e+02       5.771832427999e+00       3.666003168039e-02      -6.924435428070e+00       1.133585185239e-09       8.365677994017e-08       4.600658641059e-08 
 2268       1.179210863420e+02       5.755818283655e+00       3.661557438847e-02      -6.969236500367e+00       1.132190598641e-09       8.249258559487e-08       4.586022207446e-08 
 2269       1.177545855661e+02       5.739471062384e+00       3.657124569165e-02      -7.013306601385e+00       1.130797821521e-09       8.134669966474e-08       4.571144523811e-08 
 2270       1.175917588213e+02       5.722796300465e+00       3.652704468804e-02      -7.056633648992e+00       1.129406851982e-09       8.021917037626e-08       4.555996670067e-08 
 2271       1.174325302413e+02       5.705799555859e+00       3.648297047113e-02      -7.099205523919e+00       1.128017687976e-09       7.911004592979e-08       4.540549576223e-08 
 2272       1.172768236651e+02       5.688486408231e+00       3.643902212980e-02      -7.141010069727e+00       1.126630327308e-09       7.801937449929e-08       4.524774022055e-08 
 2273       1.171245626365e+02       5.670862458979e+00       3.639519874833e-02      -7.182035092763e+00       1.125244767629e-09       7.694720423207e-08       4.508640636777e-08 
 2274       1.169756704040e+02       5.652933331255e+00       3.635149940635e-02      -7.222268362123e+00       1.123861006443e-09       7.589358324849e-08       4.492119898715e-08 
 2275       1.168300699199e+02       5.634704669992e+00       3.630792317887e-02      -7.261697609616e+00       1.122479041099e-09       7.485855964170e-08       4.475182134974e-08 
 2276       1.166876838408e+02       5.616182141925e+00       3.626446913625e-02      -7.300310529718e+00       1.121098868795e-09       7.384218147736e-08       4.457797521113e-08 
 2277       1.165484345266e+02       5.597371435621e+00       3.622113634422e-02      -7.338094779542e+00       1.119720486575e-09       7.284449679337e-08       4.439936080812e-08 
 2278       1.164122440403e+02       5.578278261500e+00       3.617792386386e-02      -7.375037978794e+00       1.118343891330e-09       7.186555359959e-08       4.421567685545e-08 
 2279       1.162790341478e+02       5.558908351859e+00       3.613483075159e-02      -7.411127709733e+00       1.116969079795e-09       7.090539987756e-08       4.402662054249e-08 
 2280       1.161487263176e+02       5.539267460901e+00       3.609185605916e-02      -7.446351517136e+00       1.115596048552e-09       6.996408358024e-08       4.383188752993e-08 
 2281       1.160212417204e+02       5.519361364753e+00       3.604899883369e-02      -7.480696908258e+00       1.114224794024e-09       6.904165263170e-08       4.363117194645e-08 
 2282       1.158965012286e+02       5.499195861497e+00       3.600625811759e-02      -7.514151352790e+00       1.112855312479e-09       6.813815492691e-08       4.342416638549e-08 
 2283       1.157744254161e+02       5.478776771191e+00       3.596363294862e-02      -7.546702282827e+00       1.111487600027e-09       6.725363833137e-08       4.321056190184e-08 
 2284       1.156549345582e+02       5.458109935896e+00       3.592112235982e-02      -7.578337092820e+00       1.110121652620e-09       6.638815068091e-08       4.299004800839e-08 
 2285       1.155379486308e+02       5.437201219696e+00       3.587872537959e-02      -7.609043139547e+00       1.108757466051e-09       6.554173978139e-08       4.276231267281e-08 
 2286       1.154233873103e+02       5.416056508729e+00       3.583644103160e-02      -7.638807742065e+00       1.107395035951e-09       6.471445340840e-08       4.252704231417e-08 
 2287       1.153111699735e+02       5.394681711208e+00       3.579426833484e-02      -7.667618181680e+00       1.106034357796e-09       6.390633930699e-08       4.228392179969e-08 
 2288       1.152012156969e+02       5.373082757444e+00       3.575220630357e-02      -7.695461701899e+00       1.104675426894e-09       6.311744519143e-08       4.203263444138e-08 
 2289       1.150934432563e+02       5.351265599875e+00       3.571025394737e-02      -7.722325508399e+00       1.103318238398e-09       6.234781874488e-08       4.177286199270e-08 
 2290       1.149877711270e+02       5.329236213088e+00       3.566841027107e-02      -7.748196768984e+00       1.101962787292e-09       6.159750761912e-08       4.150428464525e-08 
 2291       1.148841174830e+02       5.307000593843e+00       3.562667427481e-02      -7.773062613548e+00       1.100609068401e-09       6.086655943431e-08       4.122658102541e-08 
 2292       1.147824001966e+02       5.284564761100e+00       3.558504495397e-02      -7.796910134035e+00       1.099257076385e-09       6.015502177865e-08       4.093942819103e-08 
 2293       1.146825368386e+02       5.261934756041e+00       3.554352129922e-02      -7.819726384399e+00       1.097906805738e-09       5.946294220816e-08       4.064250162808e-08 
 2294       1.145844446774e+02       5.239116642096e+00       3.550210229647e-02      -7.841498380570e+00       1.096558250789e-09       5.879036824634e-08       4.033547524729e-08 
 2295       1.144880406788e+02       5.216116504969e+00       3.546078692691e-02      -7.862213100409e+00       1.095211405701e-09       5.813734738394e-08       4.001802138081e-08 
 2296       1.143932415061e+02       5.192940452661e+00       3.541957416695e-02      -7.881857483673e+00       1.093866264470e-09       5.750392707865e-08       3.968981077888e-08 
 2297       1.142999635191e+02       5.169594615492e+00       3.537846298825e-02      -7.900418431976e+00       1.092522820923e-09       5.689015475482e-08       3.935051260646e-08 
 2298       1.142081227742e+02       5.146085146131e+00       3.533745235772e-02      -7.917882808750e+00       1.091181068721e-09       5.629607780320e-08       3.899979443986e-08 
 2299       1.141176382842e+02       5.122418244610e+00       3.529654115138e-02      -7.934240467804e+00       1.089841002507e-09       5.572172144142e-08       3.863745563770e-08 
 2300       1.140284418216e+02       5.098600233491e+00       3.525572789537e-02      -7.949493360176e+00       1.088502621379e-09       5.516702206497e-08       3.826382885292e-08 
 2301       1.139404681770e+02       5.074637483228e+00       3.521501102332e-02      -7.963646485198e+00       1.087165925465e-09       5.463189325928e-08       3.787938234788e-08 
 2302       1.138536519044e+02       5.050536387242e+00       3.517438896222e-02      -7.976704867195e+00       1.085830914768e-09       5.411624787941e-08       3.748458697350e-08 
 2303       1.137679273208e+02       5.026303361947e+00       3.513386013253e-02      -7.988673555513e+00       1.084497589166e-09       5.361999804826e-08       3.707991617497e-08 
 2304       1.136832285060e+02       5.001944846774e+00       3.509342294805e-02      -7.999557624548e+00       1.083165948416e-09       5.314305515480e-08       3.666584599751e-08 
 2305       1.135994893024e+02       4.977467304198e+00       3.505307581600e-02      -8.009362173781e+00       1.081835992146e-09       5.268532985220e-08       3.624285509208e-08 
 2306       1.135166433145e+02       4.952877219762e+00       3.501281713698e-02      -8.018092327799e+00       1.080507719862e-09       5.224673205612e-08       3.581142472114e-08 
 2307       1.134346239091e+02       4.928181102103e+00       3.497264530496e-02      -8.025753236335e+00       1.079181130942e-09       5.182717094285e-08       3.537203876439e-08 
 2308       1.133533642145e+02       4.903385482976e+00       3.493255870728e-02      -8.032350074289e+00       1.077856224637e-09       5.142655494753e-08       3.492518372454e-08 
 2309       1.132727971206e+02       4.878496917280e+00       3.489255572465e-02      -8.037888041764e+00       1.076533000073e-09       5.104479176235e-08       3.447134873301e-08 
 2310       1.131928552785e+02       4.853521983084e+00       3.485263473110e-02      -8.042372364094e+00       1.075211456245e-09       5.068178833474e-08       3.401102555577e-08 
 2311       1.131134711003e+02       4.828467281652e+00       3.481279409404e-02      -8.045808291873e+00       1.073891592022e-09       5.033745086554e-08       3.354470859905e-08 
 2312       1.130345767587e+02       4.803339437464e+00       3.477303217419e-02      -8.048201100984e+00       1.072573406142e-09       5.001168480723e-08       3.307289491511e-08 
 2313       1.129561041871e+02       4.778145098248e+00       3.473334732563e-02      -8.049556092635e+00       1.071256897214e-09       4.970439486211e-08       3.259608420808e-08 
 2314       1.128779850787e+02       4.752890935002e+00       3.469373789572e-02      -8.049878593378e+00       1.069942063718e-09       4.941548498045e-08       3.211477883965e-08 
 2315       1.128001508871e+02       4.727583642017e+00       3.465420222517e-02      -8.049173955152e+00       1.068628904001e-09       4.914485835874e-08       3.162948383494e-08 
 2316       1.127225328251e+02       4.702229936906e+00       3.461473864798e-02      -8.047447555302e+00       1.067317416278e-09       4.889241743783e-08       3.114070688824e-08 
 2317       1.126450618652e+02       4.676836560627e+00       3.457534549144e-02      -8.044704796614e+00       1.066007598636e-09       4.865806390112e-08       3.064895836881e-08 
 2318       1.125676687390e+02       4.651410277508e+00       3.453602107615e-02      -8.040951107344e+00       1.064699449023e-09       4.844169867275e-08       3.015475132671e-08 
 2319       1.124902839369e+02       4.625957875275e+00       3.449676371598e-02      -8.036191941249e+00       1.063392965260e-09       4.824322191578e-08       2.965860149860e-08 
 2320       1.124128377080e+02       4.600486165073e+00       3.445757171808e-02      -8.030432777614e+00       1.062088145028e-09       4.806253303035e-08       2.916102731351e-08 
 2321       1.123352600597e+02       4.575001981494e+00       3.441844338287e-02      -8.023679121287e+00       1.060784985879e-09       4.789953065189e-08       2.866254989873e-08 
 2322       1.122574807575e+02       4.549512182602e+00       3.437937700402e-02      -8.015936502702e+00       1.059483485225e-09       4.775411264927e-08       2.816369308555e-08 
 2323       1.121794293247e+02       4.524023649958e+00       3.434037086846e-02      -8.007210477914e+00       1.058183640344e-09       4.762617612298e-08       2.766498341516e-08 
 2324       1.121010350424e+02       4.498543288644e+00       3.430142325636e-02      -7.997506628629e+00       1.056885448380e-09       4.751561740329e-08       2.716695014443e-08 
 2325       1.120222269487e+02       4.473078027288e+00       3.426253244113e-02      -7.986830562231e+00       1.055588906335e-09       4.742233204845e-08       2.667012525178e-08 
 2326       1.119429338391e+02       4.447634818094e+00       3.422369668942e-02      -7.975187911813e+00       1.054294011077e-09       4.734621484282e-08       2.617504344300e-08 
 2327       1.118630842655e+02       4.422220636861e+00       3.418491426107e-02      -7.962584336207e+00       1.053000759335e-09       4.728715979508e-08       2.568224215710e-08 
 2328       1.117826065366e+02       4.396842483009e+00       3.414618340918e-02      -7.949025520016e+00       1.051709147697e-09       4.724506013634e-08       2.519226157219e-08 
 2329       1.117014287174e+02       4.371507379611e+00       3.410750238001e-02      -7.934517173641e+00       1.050419172615e-09       4.721980831836e-08       2.470564461128e-08 
 2330       1.116194786287e+02       4.346222373407e+00       3.406886941305e-02      -7.919065033311e+00       1.049130830397e-09       4.721129601169e-08       2.422293694821e-08 
 2331       1.115366838473e+02       4.320994534841e+00       3.403028274097e-02      -7.902674861115e+00       1.047844117212e-09       4.721941410379e-08       2.374468701346e-08 
 2332       1.114529717053e+02       4.295830958077e+00       3.399174058961e-02      -7.885352445032e+00       1.046559029089e-09       4.724405269728e-08       2.327144600006e-08 
 2333       1.113682692901e+02       4.270738761028e+00       3.395324117802e-02      -7.867103598956e+00       1.045275561911e-09       4.728510110798e-08       2.280376786943e-08 
 2334       1.112825034440e+02       4.245725085383e+00       3.391478271839e-02      -7.847934162734e+00       1.043993711422e-09       4.734244786318e-08       2.234220935732e-08 
 2335       1.111956007642e+02       4.220797096627e+00       3.387636341607e-02      -7.827850002188e+00       1.042713473221e-09       4.741598069971e-08       2.188732997962e-08 
 2336       1.111074876021e+02       4.195961984073e+00       3.383798146957e-02      -7.806857009150e+00       1.041434842763e-09       4.750558656214e-08       2.143969203833e-08 
 2337       1.110180900635e+02       4.171226960881e+00       3.379963507055e-02      -7.784961101491e+00       1.040157815358e-09       4.761115160089e-08       2.099986062740e-08 
 2338       1.109273424762e+02       4.146598709759e+00       3.376132251304e-02      -7.762169798715e+00       1.038882387020e-09       4.773256797740e-08       2.056828893495e-08 
 2339       1.108352128528e+02       4.122081716224e+00       3.372304252189e-02      -7.738496959474e+00       1.037608557017e-09       4.786975435306e-08       2.014497296044e-08 
 2340       1.107416775870e+02       4.097679924951e+00       3.368479392635e-02      -7.713958073783e+00       1.036336325353e-09       4.802263558895e-08       1.972979356722e-08 
 2341       1.106467129995e+02       4.073397293169e+00       3.364657555106e-02      -7.688568690207e+00       1.035065691918e-09       4.819113595490e-08       1.932263089055e-08 
 2342       1.105502953386e+02       4.049237790673e+00       3.360838621600e-02      -7.662344415931e+00       1.033796656489e-09       4.837517912811e-08       1.892336433595e-08 
 2343       1.104524007795e+02       4.025205399838e+00       3.357022473649e-02      -7.635300916822e+00       1.032529218731e-09       4.857468819167e-08       1.853187257759e-08 
 2344       1.103530054243e+02       4.001304115628e+00       3.353208992320e-02      -7.607453917494e+00       1.031263378195e-09       4.878958563323e-08       1.814803355660e-08 
 2345       1.102520853023e+02       3.977537945615e+00       3.349398058215e-02      -7.578819201373e+00       1.029999134316e-09       4.901979334354e-08       1.777172447945e-08 
 2346       1.101496163695e+02       3.953910909987e+00       3.345589551469e-02      -7.549412610758e+00       1.028736486416e-09       4.926523261503e-08       1.740282181631e-08 
 2347       1.100455745089e+02       3.930427041563e+00       3.341783351749e-02      -7.519250046890e+00       1.027475433701e-09       4.952582414043e-08       1.704120129937e-08 
 2348       1.099399355300e+02       3.907090385808e+00       3.337979338255e-02      -7.488347470017e+00       1.026215975260e-09       4.980148801133e-08       1.668673792122e-08 
 2349       1.098326751691e+02       3.883905000841e+00       3.334177389718e-02      -7.456720899451e+00       1.024958110068e-09       5.009214371676e-08       1.633930593318e-08 
