# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       6.258569780984e+01       3.328292183070e-02       1.739130149251e+03       6.440054086327e-02       1.235998912639e+04       1.943831640152e+02       7.859185335235e+05       5.404712152569e+02       4.497972945026e-05       6.407960632024e-04       3.427070185319e-03       3.760732865345e-08       3.111557749601e-05       4.147429663482e-03       3.430500686005e-06       3.832292301989e+05       1.034629642997e+00 
       6.214293791408e+01       3.363867887789e-02       1.746041580098e+03       6.372499750672e-02       1.235307769554e+04       1.956367268237e+02       7.800096179775e+05       5.416366918995e+02       4.373994286580e-05       6.275030836765e-04       3.355977404911e-03       3.760732865345e-08       3.025793170714e-05       4.060875307231e-03       3.359336741653e-06       3.860095323142e+05       1.034403660209e+00 
       6.170326094767e+01       3.399820727590e-02       1.752977642596e+03       6.305656793191e-02       1.234614163305e+04       1.968979196050e+02       7.741433405137e+05       5.428025892221e+02       4.253432854209e-05       6.144858572395e-04       3.286359391975e-03       3.760732865345e-08       2.942392522515e-05       3.976130759351e-03       3.289649041016e-06       3.888093938823e+05       1.034179067110e+00 
       6.126664544551e+01       3.436154684591e-02       1.759938421482e+03       6.239517676070e-02       1.233918085416e+04       1.981667836106e+02       7.683193993340e+05       5.439689046559e+02       4.136194459734e-05       6.017386636732e-04       3.218185553953e-03       3.760732865345e-08       2.861290648551e-05       3.893158082999e-03       3.221406960914e-06       3.916289517248e+05       1.033955856004e+00 
       6.083307009195e+01       3.472873782893e-02       1.766924001790e+03       6.174074942161e-02       1.233219527385e+04       1.994433602523e+02       7.625374947556e+05       5.451356356454e+02       4.022187511030e-05       5.892559014172e-04       3.151425932890e-03       3.760732865345e-08       2.782424188240e-05       3.811920139142e-03       3.154580513404e-06       3.944683436232e+05       1.033734019226e+00 
       6.040251371973e+01       3.509982089022e-02       1.773934468859e+03       6.109321214108e-02       1.232518480678e+04       2.007276911014e+02       7.567973291967e+05       5.463027796482e+02       3.911322940476e-05       5.770320851080e-04       3.086051192267e-03       3.760732865345e-08       2.705731527373e-05       3.732380569715e-03       3.089140332600e-06       3.973277083263e+05       1.033513549142e+00 
       5.997495530896e+01       3.547483712377e-02       1.780969908329e+03       6.045249193477e-02       1.231814936731e+04       2.020198178891e+02       7.510986071610e+05       5.474703341353e+02       3.803514135374e-05       5.650618431685e-04       3.022032604111e-03       3.760732865345e-08       2.631152749979e-05       3.654503781124e-03       3.025057661773e-06       4.002071855566e+05       1.033294438147e+00 
       5.955037398609e+01       3.585382805684e-02       1.788030406143e+03       5.981851659902e-02       1.231108886950e+04       2.033197825058e+02       7.454410352241e+05       5.486382965908e+02       3.698676870287e-05       5.533399154476e-04       2.959342036373e-03       3.760732865345e-08       2.558629591522e-05       3.578254928108e-03       2.962304340714e-06       4.031069160173e+05       1.033076678668e+00 
       5.912874902286e+01       3.623683565446e-02       1.795116048549e+03       5.919121470235e-02       1.230400322709e+04       2.046276270011e+02       7.398243220183e+05       5.498066645119e+02       3.596729241239e-05       5.418611509090e-04       2.897951940563e-03       3.760732865345e-08       2.488105393379e-05       3.503599897940e-03       2.900852793356e-06       4.060270413989e+05       1.032860263162e+00 
       5.871005983534e+01       3.662390232410e-02       1.802226922102e+03       5.857051557709e-02       1.229689235354e+04       2.059433935831e+02       7.342481782186e+05       5.509754354089e+02       3.497591601732e-05       5.306205053679e-04       2.837835339651e-03       3.760732865345e-08       2.419525058580e-05       3.430505294966e-03       2.840676015667e-06       4.089677043866e+05       1.032645184115e+00 
       5.829428598290e+01       3.701507092032e-02       1.809363113660e+03       5.795634931108e-02       1.228975616198e+04       2.072671246185e+02       7.287123165286e+05       5.521446068052e+02       3.401186500525e-05       5.196130392744e-04       2.778965816208e-03       3.760732865345e-08       2.352835008767e-05       3.358938425468e-03       2.781747563772e-06       4.119290486667e+05       1.032431434044e+00 
       5.788140716721e+01       3.741038474946e-02       1.816524710393e+03       5.734864673948e-02       1.228259456525e+04       2.085988626320e+02       7.232164516661e+05       5.533141762371e+02       3.307438621130e-05       5.088339155431e-04       2.721317500801e-03       3.760732865345e-08       2.287983142337e-05       3.288867282849e-03       2.724041542343e-06       4.149112189341e+05       1.032219005498e+00 
       5.747140323123e+01       3.780988757442e-02       1.823711799777e+03       5.674733943666e-02       1.227540747586e+04       2.099386503060e+02       7.177603003489e+05       5.544841412538e+02       3.216274722970e-05       4.982783974277e-04       2.664865060623e-03       3.760732865345e-08       2.224918793735e-05       3.220260533140e-03       2.667532593216e-06       4.179143608989e+05       1.032007891054e+00 
       5.706425415830e+01       3.821362361947e-02       1.830924469599e+03       5.615235970820e-02       1.226819480604e+04       2.112865304805e+02       7.123435812816e+05       5.556544994176e+02       3.127623584162e-05       4.879418464395e-04       2.609583688366e-03       3.760732865345e-08       2.163592693881e-05       3.153087500799e-03       2.612195884250e-06       4.209386212939e+05       1.031798083321e+00 
       5.665994007107e+01       3.862163757509e-02       1.838162807956e+03       5.556364058291e-02       1.226095646769e+04       2.126425461520e+02       7.069660151407e+05       5.568252483035e+02       3.041415945885e-05       4.778197203092e-04       2.555449091315e-03       3.760732865345e-08       2.103956931676e-05       3.087318154827e-03       2.558007098414e-06       4.239841478816e+05       1.031589574935e+00 
       5.625844123058e+01       3.903397460291e-02       1.845426903258e+03       5.498111580508e-02       1.225369237238e+04       2.140067404741e+02       7.016273245618e+05       5.579963854995e+02       2.957584458264e-05       4.679075709914e-04       2.502437480680e-03       3.760732865345e-08       2.045964916571e-05       3.022923095171e-03       2.504942423103e-06       4.270510894614e+05       1.031382358565e+00 
       5.585973803531e+01       3.945068034065e-02       1.852716844226e+03       5.440471982661e-02       1.224640243141e+04       2.153791567560e+02       6.963272341253e+05       5.591679086060e+02       2.876063627760e-05       4.582010427096e-04       2.450525561135e-03       3.760732865345e-08       1.989571342174e-05       2.959873539412e-03       2.452978539675e-06       4.301395958768e+05       1.031176426910e+00 
       5.546381102019e+01       3.987180090716e-02       1.860032719899e+03       5.383438779946e-02       1.223908655574e+04       2.167598384630e+02       6.910654703432e+05       5.603398152367e+02       2.796789766006e-05       4.486958700425e-04       2.399690520590e-03       3.760732865345e-08       1.934732150856e-05       2.898141309743e-03       2.402092613203e-06       4.332498180230e+05       1.030971772696e+00 
       5.507064085567e+01       4.029738290746e-02       1.867374619627e+03       5.327005556798e-02       1.223174465601e+04       2.181488292153e+02       6.858417616456e+05       5.615121030175e+02       2.719700940052e-05       4.393878760494e-04       2.349910020162e-03       3.760732865345e-08       1.881404499325e-05       2.837698820216e-03       2.352262282444e-06       4.363819078536e+05       1.030768388683e+00 
       5.468020834675e+01       4.072747343789e-02       1.874742633078e+03       5.271165966146e-02       1.222437664256e+04       2.195461727879e+02       6.806558383670e+05       5.626847695871e+02       2.644736923980e-05       4.302729704355e-04       2.301162184360e-03       3.760732865345e-08       1.829546725167e-05       2.778519064266e-03       2.303465650010e-06       4.395360183889e+05       1.030566267658e+00 
       5.429249443208e+01       4.116212009127e-02       1.882136850239e+03       5.215913728669e-02       1.221698242540e+04       2.209519131102e+02       6.755074327334e+05       5.638578125970e+02       2.571839151855e-05       4.213471477540e-04       2.253425591475e-03       3.760732865345e-08       1.779118314291e-05       2.720575602492e-03       2.255681272748e-06       4.427123037228e+05       1.030365402438e+00 
       5.390748018303e+01       4.160137096212e-02       1.889557361412e+03       5.161242632063e-02       1.220956191423e+04       2.223660942649e+02       6.703962788490e+05       5.650312297110e+02       2.500950671973e-05       4.126064856459e-04       2.206679264163e-03       3.760732865345e-08       1.730079869278e-05       2.663842550703e-03       2.208888152316e-06       4.459109190302e+05       1.030165785871e+00 
       5.352514680271e+01       4.204527465198e-02       1.897004257222e+03       5.107146530318e-02       1.220211501842e+04       2.237887604883e+02       6.653221126829e+05       5.662050186055e+02       2.432016102369e-05       4.040471431174e-04       2.160902660233e-03       3.760732865345e-08       1.682393078608e-05       2.608294568214e-03       2.163065725959e-06       4.491320205750e+05       1.029967410833e+00 
       5.314547562513e+01       4.249388027471e-02       1.904477628611e+03       5.053619342998e-02       1.219464164703e+04       2.252199561688e+02       6.602846720564e+05       5.673791769693e+02       2.364981587552e-05       3.956653588509e-04       2.116075663613e-03       3.760732865345e-08       1.636020686729e-05       2.553906846392e-03       2.118193857470e-06       4.523757657174e+05       1.029770270231e+00 
       5.276844811422e+01       4.294723746194e-02       1.911977566847e+03       5.000655054532e-02       1.218714170879e+04       2.266597258471e+02       6.552836966300e+05       5.685537025037e+02       2.299794756429e-05       3.874574495534e-04       2.072178575517e-03       3.760732865345e-08       1.590926464947e-05       2.500655097442e-03       2.074252828346e-06       4.556423129219e+05       1.029574357000e+00 
       5.239404586299e+01       4.340539636847e-02       1.919504163516e+03       4.948247713514e-02       1.217961511213e+04       2.281081142152e+02       6.503189278904e+05       5.697285929224e+02       2.236404681395e-05       3.794198083371e-04       2.029192105789e-03       3.760732865345e-08       1.547075183129e-05       2.448515543429e-03       2.031223329118e-06       4.589318217646e+05       1.029379664107e+00 
       5.202225059258e+01       4.386840767779e-02       1.927057510533e+03       4.896391432008e-02       1.217206176511e+04       2.295651661156e+02       6.453901091379e+05       5.709038459514e+02       2.174761838546e-05       3.715489031350e-04       1.987097364422e-03       3.760732865345e-08       1.504432582180e-05       2.397464905544e-03       1.989086450873e-06       4.622444529412e+05       1.029186184546e+00 
